,Unnamed: 0,Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Weekly Hour,How Many New Clothes Monthly,How Long Internet Weekly Hours,Energy efficiency,Recycling,Cooking_With,CarbonEmission
9783,9783,obese,male,vegetarian,more frequently,wood,public,,sometimes,194.76192007911442,very frequently,1674,extra large,1.5958481423598538,47.14974266036167,5.389225299038246,25.63030517564561,Yes,"['Paper', 'Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",4113
9784,9784,obese,female,vegetarian,more frequently,wood,private,petrol,often,147.32340201692801,frequently,9196,extra large,3.3580246302891448,0.0,8.816273066922687,70.18626538770904,Sometimes,"['Paper', 'Metal']","['Microwave', 'Grill', 'Airfryer']",5686
9785,9785,overweight,female,vegetarian,less frequently,wood,walk/bicycle,,sometimes,206.58429402508762,rarely,11,medium,8.324630909293965,67.29749436150557,22.283550319012154,36.61705639522789,Yes,"['Glass', 'Metal']",['Stove'],1285
9786,9786,underweight,male,vegetarian,daily,wood,walk/bicycle,,often,201.12241147266445,never,32,medium,3.2390670609472823,5.631003264553762,1.631010933573317,29.443548298536804,Sometimes,"['Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1507
9787,9787,overweight,male,omnivore,more frequently,coal,public,,often,276.02328679898966,frequently,313,small,1.4242941867367405,33.26664552189443,7.522154363367021,63.69099574408217,No,[],"['Stove', 'Microwave', 'Grill', 'Airfryer']",2587
9788,9788,obese,male,omnivore,more frequently,electricity,walk/bicycle,,sometimes,361.00398525803894,frequently,67,medium,5.579637743643591,26.76461771571826,0.0,75.01811609910273,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']",[],1875
9789,9789,normal,female,vegan,daily,coal,private,hybrid,sometimes,207.3973195262623,frequently,3626,medium,3.0484131910509866,77.91377029506718,22.087946133156706,82.59535362603123,Yes,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2313
9790,9790,overweight,male,pescatarian,twice a day,natural gas,private,hybrid,sometimes,321.6097371956513,never,1044,large,4.6643262736805555,28.902333409269183,8.25198367729472,81.9994961727146,No,['Glass'],"['Stove', 'Oven', 'Microwave']",2573
9791,9791,overweight,male,vegetarian,more frequently,coal,walk/bicycle,,never,227.6969672071624,very frequently,59,small,6.696410278946276,0.0,0.0,98.88117755141596,Sometimes,"['Paper', 'Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",2692
9792,9792,obese,female,vegan,twice a day,coal,public,,often,265.1958517192903,never,972,extra large,6.426056819254423,39.697594215791874,0.24200744297364274,86.15055598906704,Yes,['Metal'],"['Stove', 'Grill', 'Airfryer']",2269
9793,9793,overweight,male,vegetarian,daily,natural gas,walk/bicycle,,sometimes,435.27277181256886,very frequently,4,large,4.05698022545762,0.0,0.0,74.38199883122603,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2775
9794,9794,underweight,male,omnivore,twice a day,coal,walk/bicycle,,never,174.5338420464615,very frequently,99,extra large,7.358994003586252,58.97215809248166,0.0,66.40684591442658,Sometimes,['Paper'],"['Stove', 'Oven', 'Microwave']",3523
9795,9795,normal,female,vegetarian,more frequently,coal,private,diesel,often,169.92830910118158,very frequently,3167,medium,5.0202690753135055,42.748189699562054,0.0,32.73031836092242,Sometimes,['Paper'],['Oven'],3156
9796,9796,normal,male,vegan,twice a day,wood,walk/bicycle,,often,269.43965667150917,never,98,medium,2.3865904895667343,40.02146182482795,3.24414645524998,73.04541338788307,Sometimes,"['Paper', 'Metal']",['Stove'],777
9797,9797,overweight,female,pescatarian,twice a day,natural gas,walk/bicycle,,never,300.825703219872,very frequently,86,large,6.365325125866526,24.552580776262417,0.0,112.0,Sometimes,"['Paper', 'Metal']",['Oven'],3129
9798,9798,obese,male,omnivore,more frequently,electricity,walk/bicycle,,sometimes,294.36385385040853,rarely,36,medium,7.932104330581687,34.89671538141198,0.0,62.27056836526798,Sometimes,['Glass'],['Oven'],1436
9799,9799,obese,male,vegan,daily,coal,walk/bicycle,,often,329.4516832800813,very frequently,71,medium,2.728507278600702,0.0,4.7847099587625195,101.49919129374629,No,"['Paper', 'Plastic']",['Microwave'],3686
9800,9800,overweight,female,vegan,daily,natural gas,walk/bicycle,,sometimes,334.9582500187121,frequently,71,medium,2.2744053807165985,20.25856257205057,0.0,67.80955051867414,Yes,"['Plastic', 'Glass']","['Stove', 'Oven']",1622
9801,9801,underweight,female,omnivore,less frequently,electricity,private,electric,sometimes,296.85857061718406,rarely,3959,small,5.319192035875007,64.33082482735966,22.95186389836956,85.48039931351391,Sometimes,"['Paper', 'Metal']",['Oven'],798
9802,9802,overweight,female,pescatarian,twice a day,electricity,private,diesel,sometimes,201.26975143050126,never,4410,medium,0.4714428755076385,80.06041289928264,4.281981141314989,47.637480537561174,Yes,"['Plastic', 'Glass']","['Oven', 'Microwave']",2211
9803,9803,overweight,male,vegan,daily,coal,walk/bicycle,,often,223.4655921440819,never,0,large,2.6934675703419018,93.89686147123862,0.0,49.208258071453635,Sometimes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Microwave']",1709
9804,9804,obese,male,pescatarian,less frequently,coal,public,,sometimes,231.17976129720492,never,1540,extra large,4.852176529459975,16.799663907999033,10.538052274199474,92.24542497182291,Sometimes,"['Glass', 'Metal']",['Oven'],2563
9805,9805,obese,male,pescatarian,daily,coal,public,,never,279.88898815145336,rarely,491,extra large,6.712799999684198,81.0516147850467,18.410281536955743,97.11632012452847,No,['Paper'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",1966
9806,9806,obese,female,pescatarian,more frequently,electricity,walk/bicycle,,sometimes,245.16380881056503,frequently,6,small,1.819144466675787,45.3323271925752,0.0,87.96278842592051,Yes,"['Plastic', 'Glass']",['Microwave'],1652
9807,9807,normal,male,vegetarian,twice a day,natural gas,private,hybrid,sometimes,197.39686485857783,very frequently,7944,large,5.346909400825721,15.065674773327977,2.482737629646076,71.36876107749453,Sometimes,['Metal'],"['Grill', 'Airfryer']",3764
9808,9808,obese,male,vegan,twice a day,natural gas,private,hybrid,sometimes,398.98210572642955,very frequently,8155,small,3.3102302686890215,29.920795499397762,0.0,64.77157650001361,No,['Glass'],[],4388
9809,9809,obese,male,vegan,less frequently,natural gas,public,,often,211.9858646816595,very frequently,1799,extra large,4.367730357319392,18.9773444198929,8.5104730347356,92.61925486034782,No,"['Plastic', 'Glass']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",3678
9810,9810,obese,female,pescatarian,daily,electricity,private,lpg,never,322.7663149284985,rarely,4024,large,5.400920902918868,25.16796647391095,6.081712535023431,41.390889256050635,No,['Metal'],"['Stove', 'Microwave']",2524
9811,9811,normal,male,vegetarian,twice a day,wood,private,electric,sometimes,239.54834864098964,very frequently,6049,medium,2.810925510384619,50.327876151513195,10.53932683962107,75.4184550675164,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2144
9812,9812,overweight,female,vegetarian,more frequently,wood,private,petrol,sometimes,177.32122486731708,never,6094,large,3.9087669098294433,44.99579214800422,0.0,107.40504883441449,Yes,"['Paper', 'Glass', 'Metal']",[],2718
9813,9813,overweight,male,vegetarian,less frequently,coal,public,,sometimes,233.55979175371866,never,887,medium,9.009704184372161,38.86776927011378,12.958771909536045,74.35694841436826,No,['Paper'],"['Stove', 'Microwave']",2231
9814,9814,normal,male,vegan,daily,coal,private,electric,never,260.4511378593906,never,9897,medium,1.0201617980878521,39.69383223089313,13.99272834746287,86.44733758089859,No,"['Plastic', 'Glass']","['Stove', 'Oven', 'Grill', 'Airfryer']",1212
9815,9815,overweight,female,vegan,more frequently,electricity,walk/bicycle,,never,256.28795960636137,rarely,60,small,4.868651452169477,56.04484443741548,20.956161292317727,88.65709257902454,Sometimes,['Metal'],"['Oven', 'Microwave', 'Grill', 'Airfryer']",888
9816,9816,obese,male,vegan,more frequently,wood,private,electric,often,308.91592805093,very frequently,5291,small,3.9111942098294614,112.0,0.0,67.08920143101133,Yes,"['Glass', 'Metal']","['Grill', 'Airfryer']",3350
9817,9817,overweight,female,pescatarian,more frequently,natural gas,private,petrol,never,242.16637456254603,very frequently,5409,large,2.110472945010697,47.3310734515077,11.602786475784557,11.471076493895879,Sometimes,"['Paper', 'Plastic']","['Stove', 'Oven']",3795
9818,9818,overweight,female,omnivore,twice a day,natural gas,walk/bicycle,,often,104.54490471330013,never,46,medium,5.68867966502552,20.34647695675734,0.0,41.65696387479561,Sometimes,"['Plastic', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1552
9819,9819,normal,female,pescatarian,more frequently,electricity,private,petrol,often,319.82389507079716,very frequently,9676,small,4.98157683865264,50.29310501994861,3.769284918753452,81.55551991790287,Sometimes,"['Paper', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",5240
9820,9820,normal,male,pescatarian,daily,natural gas,private,electric,sometimes,137.75693162681802,very frequently,2798,medium,3.2994560813417406,9.827495063881933,0.0,95.72679970424991,Yes,"['Plastic', 'Glass', 'Metal']","['Grill', 'Airfryer']",2531
9821,9821,normal,female,vegan,daily,coal,public,,never,338.7192591353135,very frequently,183,extra large,5.087200969672954,0.0,10.105026554041624,61.56145132472257,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2525
9822,9822,underweight,male,pescatarian,twice a day,wood,public,,never,278.0393523072638,frequently,1784,medium,1.964611808279988,69.99270457548702,0.0,23.522531731888506,Sometimes,"['Paper', 'Glass']","['Stove', 'Oven']",2098
9823,9823,obese,male,omnivore,more frequently,wood,private,electric,never,199.9709339117366,very frequently,6569,medium,0.943485938416325,41.40248156788899,6.737054142124339,97.29714400533443,Sometimes,"['Plastic', 'Glass']","['Oven', 'Microwave']",3287
9824,9824,underweight,male,pescatarian,more frequently,wood,public,,often,231.0607971180153,very frequently,1220,small,5.303104220488824,81.81142798274124,0.4442303629055149,96.1466880787656,No,"['Paper', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2440
9825,9825,underweight,male,vegan,more frequently,electricity,walk/bicycle,,never,294.13226790202,rarely,7,extra large,6.337759201398153,71.51487333235178,0.0,62.83639447380496,Sometimes,"['Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1246
9826,9826,underweight,female,vegetarian,twice a day,wood,private,diesel,sometimes,283.72186853658724,never,6645,small,8.309911509594528,75.4707785436857,0.0,74.97272551805598,Yes,['Glass'],['Stove'],2162
9827,9827,obese,female,pescatarian,more frequently,electricity,private,hybrid,never,252.46040523371335,frequently,9041,extra large,6.657117131344859,34.81122820599237,6.077826816796286,70.65003229501889,Sometimes,['Paper'],['Stove'],4371
9828,9828,normal,male,vegetarian,twice a day,wood,public,,often,383.52671907840147,rarely,850,extra large,5.942722874853351,41.98798162050609,4.460379767061063,46.40772808496631,No,"['Paper', 'Plastic', 'Glass', 'Metal']",['Stove'],1614
9829,9829,underweight,female,omnivore,daily,coal,public,,never,306.65910930014127,very frequently,362,medium,4.772302117759681,55.26735293176152,0.0,69.23215805212004,Sometimes,"['Plastic', 'Glass']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2927
9830,9830,overweight,female,vegetarian,less frequently,electricity,private,diesel,sometimes,197.2513419085779,frequently,6486,large,8.052594474569354,41.22497478650498,0.0,72.35318143683057,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",3096
9831,9831,underweight,female,vegetarian,twice a day,natural gas,public,,sometimes,283.35887858618526,rarely,952,small,4.921742315387257,0.0,5.328684977215559,97.72588039048112,No,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",925
9832,9832,underweight,female,vegetarian,more frequently,wood,public,,never,333.59806455710606,very frequently,1324,large,3.8557873473766366,32.66838040918537,9.479368724697812,112.0,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Oven', 'Microwave']",2161
9833,9833,normal,male,vegan,daily,coal,private,hybrid,sometimes,377.05789872763796,very frequently,2206,large,6.24312825595184,5.67408617365691,8.008604588008875,81.62046018045116,Yes,['Paper'],"['Stove', 'Oven', 'Microwave']",3923
9834,9834,obese,male,omnivore,daily,wood,walk/bicycle,,often,336.18312976192044,very frequently,71,extra large,9.987355046714491,101.94239692184448,0.0,59.01542211991349,Sometimes,['Metal'],"['Stove', 'Grill', 'Airfryer']",4415
9835,9835,obese,male,pescatarian,less frequently,electricity,public,,often,320.7796492219942,rarely,1192,extra large,5.089234883108107,10.97603803926851,10.816193119239104,54.25556562857253,Sometimes,"['Glass', 'Metal']",['Stove'],1258
9836,9836,underweight,female,vegan,twice a day,coal,public,,often,173.06034860921366,never,1752,large,3.4025373958043206,41.21168760624051,5.870588593089677,48.47383915329245,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1575
9837,9837,overweight,female,pescatarian,twice a day,coal,private,hybrid,never,228.16298273652185,very frequently,3597,medium,3.694503345875542,71.95463474174477,0.0,49.6782685378507,Sometimes,"['Paper', 'Plastic']",['Stove'],3064
9838,9838,overweight,female,vegetarian,daily,natural gas,walk/bicycle,,sometimes,396.26951288897436,very frequently,81,large,7.528089733047622,94.19804722979755,0.35416307675611103,80.44267201682257,Sometimes,"['Plastic', 'Metal']","['Oven', 'Microwave']",3161
9839,9839,normal,female,vegan,less frequently,coal,private,hybrid,often,371.73169479186237,never,1018,small,6.731416011170527,89.30291258786411,6.617059389057936,76.12812075807884,Yes,['Glass'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",1625
9840,9840,normal,male,vegetarian,twice a day,coal,public,,never,205.38946952696557,never,261,small,6.4968829717451,76.47102725071417,0.0,65.32008066840544,Sometimes,"['Paper', 'Metal']","['Grill', 'Airfryer']",1115
9841,9841,underweight,male,vegetarian,twice a day,natural gas,walk/bicycle,,never,429.43443300253807,rarely,94,large,5.194514874654642,2.7526848587312145,0.0,99.74637089308862,No,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",1609
9842,9842,obese,female,vegan,twice a day,coal,walk/bicycle,,sometimes,318.17172739082395,rarely,39,medium,5.509564854587568,0.0,15.195609777743789,77.15883450494346,No,['Paper'],['Stove'],2005
9843,9843,normal,female,vegan,twice a day,coal,private,electric,sometimes,320.2965973315671,never,3483,extra large,8.84130559957355,89.31951434969847,12.12658279672439,43.94362366459491,Yes,"['Paper', 'Glass']","['Grill', 'Airfryer']",1199
9844,9844,underweight,male,omnivore,less frequently,electricity,public,,often,282.00547010419587,rarely,1099,small,8.97402408149704,35.88985689775884,0.0,112.0,Sometimes,['Metal'],"['Oven', 'Grill', 'Airfryer']",1418
9845,9845,obese,male,pescatarian,twice a day,coal,private,petrol,sometimes,271.070091656103,rarely,8784,large,7.247541721577313,39.06846062221647,16.82162738130159,89.76140729006694,No,"['Plastic', 'Metal']","['Stove', 'Microwave']",5985
9846,9846,underweight,male,omnivore,twice a day,wood,private,lpg,sometimes,240.7185163703584,rarely,581,small,2.1354365074934933,21.747574688982244,0.0,40.65222688865437,No,"['Paper', 'Plastic', 'Metal']",[],1421
9847,9847,normal,male,vegetarian,more frequently,natural gas,walk/bicycle,,sometimes,242.35037285870953,frequently,65,small,2.5942940349436903,55.93558809812128,4.269496049695614,43.054341552752064,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",2071
9848,9848,underweight,male,vegetarian,more frequently,wood,walk/bicycle,,sometimes,257.6124244698334,frequently,41,medium,4.9300032144353905,52.929766349297765,3.7907231195682547,67.81893341330772,Yes,"['Plastic', 'Glass']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2558
9849,9849,overweight,male,omnivore,less frequently,electricity,walk/bicycle,,often,341.6527780487503,very frequently,65,extra large,6.870695685503634,81.51861699849835,17.344134463792457,98.19776085301105,Yes,"['Paper', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",2555
9850,9850,obese,male,vegetarian,more frequently,wood,public,,often,178.7443460372806,never,388,large,3.4775986315883065,48.12899594888304,0.0,40.99217550534597,Yes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",2554
9851,9851,obese,male,omnivore,more frequently,wood,public,,sometimes,196.03707567537083,never,10,extra large,5.731080100238384,48.013925284702964,11.677872744606699,104.52434347355178,Yes,[],"['Oven', 'Grill', 'Airfryer']",2612
9852,9852,normal,female,omnivore,daily,electricity,private,petrol,sometimes,255.65723407177683,frequently,1612,medium,3.738978067480935,0.0,6.14279671494078,77.38641884543361,No,"['Paper', 'Glass']","['Stove', 'Oven']",1966
9853,9853,obese,male,vegan,twice a day,wood,walk/bicycle,,often,410.46227741625046,rarely,49,large,6.2468618505365985,55.45088616708166,4.014523768209958,97.52964705737297,Sometimes,"['Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",2895
9854,9854,underweight,female,vegan,more frequently,coal,public,,often,269.62682985245834,rarely,1147,large,4.640191324123287,35.48766581971839,9.965509099148765,70.34373182571139,Sometimes,['Plastic'],['Microwave'],1591
